planting_code,planting_label,region,scenario,cultivar_id,maturity_class,maturity_class_long,stage,stage_label,threshold,threshold_label,n_sites,valid_site_years,event_site_years,equal_site_mean_probability_pct,mean_exposure_days,mean_exceedance_degree_c_days,mean_longest_consecutive_run_days,pooled_probability_pct
A20,April 20,Southcentral,Rainfed,990001,LS,Long Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmin_le0,Tmin ≤ 0°C,507,19215,0,0.0,0.0,,,0.0
A20,April 20,Southcentral,Rainfed,990001,LS,Long Season,growing,Planting to maturity,tmax_ge30,Tmax ≥ 30°C,507,19266,19266,100.0,68.76087407868785,316.4853576248313,,100.0
A20,April 20,Southcentral,Rainfed,990001,LS,Long Season,growing,Planting to maturity,tmax_ge35,Tmax ≥ 35°C,507,19266,19257,99.95328558081594,28.38752205958684,78.80293781791757,9.346724800166097,99.95328558081594
A20,April 20,Southcentral,Rainfed,990001,LS,Long Season,growing,Planting to maturity,tmax_ge38,Tmax ≥ 38°C,507,19266,18074,93.81293470362296,11.619121768919339,21.71976538980588,4.571784490812831,93.81293470362296
A20,April 20,Southcentral,Rainfed,990001,LS,Long Season,growing,Planting to maturity,tmin_le0,Tmin ≤ 0°C,507,19266,2377,12.33779715561092,0.20263676943838885,,,12.337797155610922
A20,April 20,Southcentral,Rainfed,990001,LS,Long Season,reproductive,Anthesis to maturity,tmax_ge30,Tmax ≥ 30°C,507,19215,19215,100.0,38.96297636783467,202.2137455424905,,100.0
A20,April 20,Southcentral,Rainfed,990001,LS,Long Season,reproductive,Anthesis to maturity,tmax_ge35,Tmax ≥ 35°C,507,19215,19173,99.78199937714108,19.147136392075666,56.66899453174757,8.53689877981376,99.78142076502732
A20,April 20,Southcentral,Rainfed,990001,LS,Long Season,reproductive,Anthesis to maturity,tmax_ge38,Tmax ≥ 38°C,507,19215,16981,88.38424223039608,8.670030665982082,16.495564935848336,4.062719368387385,88.3736664064533
A20,April 20,Southcentral,Rainfed,990001,LS,Long Season,reproductive,Anthesis to maturity,tmin_le0,Tmin ≤ 0°C,507,19215,0,0.0,0.0,,,0.0
A20,April 20,Southcentral,Rainfed,990001,LS,Long Season,vegetative,Emergence to pre-anthesis,tmax_ge30,Tmax ≥ 30°C,507,19215,19215,100.0,29.333482033886895,113.01314218298025,,100.0
A20,April 20,Southcentral,Rainfed,990001,LS,Long Season,vegetative,Emergence to pre-anthesis,tmax_ge35,Tmax ≥ 35°C,507,19215,17155,89.27784838716013,9.165523355806757,22.03273109609142,4.148405958122558,89.2792089513401
A20,April 20,Southcentral,Rainfed,990001,LS,Long Season,vegetative,Emergence to pre-anthesis,tmax_ge38,Tmax ≥ 38°C,507,19215,12552,65.2946936347746,2.9415101803765773,5.261485013509305,1.8393346632213028,65.3239656518345
A20,April 20,Southcentral,Rainfed,990001,LS,Long Season,vegetative,Emergence to pre-anthesis,tmin_le0,Tmin ≤ 0°C,507,19215,217,1.126476834978859,0.011264768349788594,,,1.1293260473588342
A20,April 20,Southcentral,Rainfed,990002,MS,Medium Season,establishment,Planting to emergence,tmax_ge30,Tmax ≥ 30°C,507,19230,5918,30.760954040306267,0.7848850095813659,2.4837766293231884,,30.77483099323973
A20,April 20,Southcentral,Rainfed,990002,MS,Medium Season,establishment,Planting to emergence,tmax_ge35,Tmax ≥ 35°C,507,19230,1414,7.345947629348438,0.16901361030915685,0.32506207546693383,0.1315817530392429,7.353094123764951
A20,April 20,Southcentral,Rainfed,990002,MS,Medium Season,establishment,Planting to emergence,tmax_ge38,Tmax ≥ 38°C,507,19230,463,2.403618193091877,0.03805331335695708,0.02275385008178532,0.028812836505144195,2.407696307852314
A20,April 20,Southcentral,Rainfed,990002,MS,Medium Season,establishment,Planting to emergence,tmin_le0,Tmin ≤ 0°C,507,19230,2306,11.976426753754687,0.19146458822572182,,,11.991679667186688
A20,April 20,Southcentral,Rainfed,990002,MS,Medium Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge30,Tmax ≥ 30°C,507,19215,19161,99.71971348489568,10.97820414622034,47.10851885831643,,99.71896955503513
A20,April 20,Southcentral,Rainfed,990002,MS,Medium Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge35,Tmax ≥ 35°C,507,19215,15196,79.07979608384467,4.096940135401674,9.847550929939594,2.7881816727970574,79.0840489201145
A20,April 20,Southcentral,Rainfed,990002,MS,Medium Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge38,Tmax ≥ 38°C,507,19215,8034,41.79088774230475,1.3102763305192455,2.3563046229038136,1.0533680675381079,41.81108508977361
A20,April 20,Southcentral,Rainfed,990002,MS,Medium Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmin_le0,Tmin ≤ 0°C,507,19215,0,0.0,0.0,,,0.0
A20,April 20,Southcentral,Rainfed,990002,MS,Medium Season,growing,Planting to maturity,tmax_ge30,Tmax ≥ 30°C,507,19266,19266,100.0,52.905688778158414,240.2359597217897,,100.0
A20,April 20,Southcentral,Rainfed,990002,MS,Medium Season,growing,Planting to maturity,tmax_ge35,Tmax ≥ 35°C,507,19266,19242,99.87542821550919,21.301878957749402,59.004328869511056,7.9054811585175955,99.87542821550919
A20,April 20,Southcentral,Rainfed,990002,MS,Medium Season,growing,Planting to maturity,tmax_ge38,Tmax ≥ 38°C,507,19266,17765,92.20907297830375,8.626492266168379,16.393143361361986,3.997664279040797,92.20907297830375
A20,April 20,Southcentral,Rainfed,990002,MS,Medium Season,growing,Planting to maturity,tmin_le0,Tmin ≤ 0°C,507,19266,2377,12.33779715561092,0.20263676943838885,,,12.337797155610922
A20,April 20,Southcentral,Rainfed,990002,MS,Medium Season,reproductive,Anthesis to maturity,tmax_ge30,Tmax ≥ 30°C,507,19215,19215,100.0,34.56377289778099,180.65893858667138,,100.0
A20,April 20,Southcentral,Rainfed,990002,MS,Medium Season,reproductive,Anthesis to maturity,tmax_ge35,Tmax ≥ 35°C,507,19215,19191,99.87542821550919,17.113413631632255,51.065160021435325,7.7602806793090195,99.87509758001562
A20,April 20,Southcentral,Rainfed,990002,MS,Medium Season,reproductive,Anthesis to maturity,tmax_ge38,Tmax ≥ 38°C,507,19215,17429,90.70705710381824,7.624716276538139,15.249923545470104,3.8910908728722493,90.70517824616185
A20,April 20,Southcentral,Rainfed,990002,MS,Medium Season,reproductive,Anthesis to maturity,tmin_le0,Tmin ≤ 0°C,507,19215,0,0.0,0.0,,,0.0
A20,April 20,Southcentral,Rainfed,990002,MS,Medium Season,vegetative,Emergence to pre-anthesis,tmax_ge30,Tmax ≥ 30°C,507,19215,19209,99.96885705387729,17.83338664107895,58.08497156452622,,99.9687743950039
A20,April 20,Southcentral,Rainfed,990002,MS,Medium Season,vegetative,Emergence to pre-anthesis,tmax_ge35,Tmax ≥ 35°C,507,19215,13958,72.627033760637,4.091268471835273,7.771966859416252,2.065099980079737,72.64116575591986
A20,April 20,Southcentral,Rainfed,990002,MS,Medium Season,vegetative,Emergence to pre-anthesis,tmax_ge38,Tmax ≥ 38°C,507,19215,6343,32.999739072613565,0.9843022717516644,1.1609289295524114,0.6364173267007275,33.01066874837367
A20,April 20,Southcentral,Rainfed,990002,MS,Medium Season,vegetative,Emergence to pre-anthesis,tmin_le0,Tmin ≤ 0°C,507,19215,217,1.126476834978859,0.011264768349788594,,,1.1293260473588342
A20,April 20,Southcentral,Rainfed,990003,SS,Short Season,establishment,Planting to emergence,tmax_ge30,Tmax ≥ 30°C,507,19230,5918,30.760954040306267,0.7848850095813659,2.4837766293231884,,30.77483099323973
A20,April 20,Southcentral,Rainfed,990003,SS,Short Season,establishment,Planting to emergence,tmax_ge35,Tmax ≥ 35°C,507,19230,1414,7.345947629348438,0.16901361030915685,0.32506207546693383,0.1315817530392429,7.353094123764951
A20,April 20,Southcentral,Rainfed,990003,SS,Short Season,establishment,Planting to emergence,tmax_ge38,Tmax ≥ 38°C,507,19230,463,2.403618193091877,0.03805331335695708,0.02275385008178532,0.028812836505144195,2.407696307852314
A20,April 20,Southcentral,Rainfed,990003,SS,Short Season,establishment,Planting to emergence,tmin_le0,Tmin ≤ 0°C,507,19230,2306,11.976426753754687,0.19146458822572182,,,11.991679667186688
A20,April 20,Southcentral,Rainfed,990003,SS,Short Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge30,Tmax ≥ 30°C,507,19228,18518,96.30857889967201,8.094507618799117,29.336820922448453,,96.30746827543166
A20,April 20,Southcentral,Rainfed,990003,SS,Short Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge35,Tmax ≥ 35°C,507,19228,11116,57.81000558328494,2.211497077893839,4.677814578826725,1.5899315696886547,57.81152485957978
A20,April 20,Southcentral,Rainfed,990003,SS,Short Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge38,Tmax ≥ 38°C,507,19228,4974,25.863936187822826,0.6595037890584449,0.8252957878463951,0.5282531051761821,25.868525067609735
A20,April 20,Southcentral,Rainfed,990003,SS,Short Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmin_le0,Tmin ≤ 0°C,507,19228,0,0.0,0.0,,,0.0
A20,April 20,Southcentral,Rainfed,990003,SS,Short Season,growing,Planting to maturity,tmax_ge30,Tmax ≥ 30°C,507,19266,19266,100.0,40.09254645489464,169.5841378594415,,100.0
A20,April 20,Southcentral,Rainfed,990003,SS,Short Season,growing,Planting to maturity,tmax_ge35,Tmax ≥ 35°C,507,19266,18328,95.1313194228174,14.514585279767465,37.99101006955258,6.3406519256721685,95.1313194228174
A20,April 20,Southcentral,Rainfed,990003,SS,Short Season,growing,Planting to maturity,tmax_ge38,Tmax ≥ 38°C,507,19266,15539,80.65503996678085,5.417626907505451,9.989458112737466,3.042613931277899,80.65503996678086
A20,April 20,Southcentral,Rainfed,990003,SS,Short Season,growing,Planting to maturity,tmin_le0,Tmin ≤ 0°C,507,19266,2377,12.33779715561092,0.20263676943838885,,,12.337797155610922
A20,April 20,Southcentral,Rainfed,990003,SS,Short Season,reproductive,Anthesis to maturity,tmax_ge30,Tmax ≥ 30°C,507,19228,19228,100.0,28.904457088667613,137.1598856408573,,100.0
A20,April 20,Southcentral,Rainfed,990003,SS,Short Season,reproductive,Anthesis to maturity,tmax_ge35,Tmax ≥ 35°C,507,19228,18284,95.09007606173597,12.50193871853791,34.3765974788242,6.327692532145974,95.09049303099647
A20,April 20,Southcentral,Rainfed,990003,SS,Short Season,reproductive,Anthesis to maturity,tmax_ge38,Tmax ≥ 38°C,507,19228,15371,79.93398256556151,4.9698095791213195,9.552192351180206,3.0251598530950754,79.9407114624506
A20,April 20,Southcentral,Rainfed,990003,SS,Short Season,reproductive,Anthesis to maturity,tmin_le0,Tmin ≤ 0°C,507,19228,0,0.0,0.0,,,0.0
A20,April 20,Southcentral,Rainfed,990003,SS,Short Season,vegetative,Emergence to pre-anthesis,tmax_ge30,Tmax ≥ 30°C,507,19228,19156,99.62628464652757,10.62076308635013,30.633645323928725,,99.62554607863532
A20,April 20,Southcentral,Rainfed,990003,SS,Short Season,vegetative,Emergence to pre-anthesis,tmax_ge35,Tmax ≥ 35°C,507,19228,10884,56.581963464554555,1.8886793988008563,3.3635240347790956,1.2079465014687687,56.604951112960265
A20,April 20,Southcentral,Rainfed,990003,SS,Short Season,vegetative,Emergence to pre-anthesis,tmax_ge38,Tmax ≥ 38°C,507,19228,3763,19.559593851091826,0.4176605755553124,0.428600306940388,0.30665000098198475,19.57041814021219
A20,April 20,Southcentral,Rainfed,990003,SS,Short Season,vegetative,Emergence to pre-anthesis,tmin_le0,Tmin ≤ 0°C,507,19228,217,1.126476834978859,0.011264768349788594,,,1.1285625130018724
A20,April 20,Southcentral,Rainfed,990004,VSS,Very Short Season,establishment,Planting to emergence,tmax_ge30,Tmax ≥ 30°C,507,19230,5918,30.760954040306267,0.7848850095813659,2.4837766293231884,,30.77483099323973
A20,April 20,Southcentral,Rainfed,990004,VSS,Very Short Season,establishment,Planting to emergence,tmax_ge35,Tmax ≥ 35°C,507,19230,1414,7.345947629348438,0.16901361030915685,0.32506207546693383,0.1315817530392429,7.353094123764951
A20,April 20,Southcentral,Rainfed,990004,VSS,Very Short Season,establishment,Planting to emergence,tmax_ge38,Tmax ≥ 38°C,507,19230,463,2.403618193091877,0.03805331335695708,0.02275385008178532,0.028812836505144195,2.407696307852314
A20,April 20,Southcentral,Rainfed,990004,VSS,Very Short Season,establishment,Planting to emergence,tmin_le0,Tmin ≤ 0°C,507,19230,2306,11.976426753754687,0.19146458822572182,,,11.991679667186688
A20,April 20,Southcentral,Rainfed,990004,VSS,Very Short Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge30,Tmax ≥ 30°C,507,19225,16805,87.41165643999653,5.066505621161491,15.801624623689401,,87.41222366710014
A20,April 20,Southcentral,Rainfed,990004,VSS,Very Short Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge35,Tmax ≥ 35°C,507,19225,7759,40.34526585133872,1.0526371902890121,1.9960310980553895,0.8578534934810238,40.35890767230169
A20,April 20,Southcentral,Rainfed,990004,VSS,Very Short Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge38,Tmax ≥ 38°C,507,19225,2398,12.469383117156395,0.25094200397844124,0.3031701274616254,0.22060849388784612,12.47334200260078
A20,April 20,Southcentral,Rainfed,990004,VSS,Very Short Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmin_le0,Tmin ≤ 0°C,507,19225,0,0.0,0.0,,,0.0
A20,April 20,Southcentral,Rainfed,990004,VSS,Very Short Season,growing,Planting to maturity,tmax_ge30,Tmax ≥ 30°C,507,19266,19266,100.0,28.47202325339977,105.91276341741928,,100.0
A20,April 20,Southcentral,Rainfed,990004,VSS,Very Short Season,growing,Planting to maturity,tmax_ge35,Tmax ≥ 35°C,507,19266,17188,89.21415965950379,8.395203986297103,19.137169106197447,3.7753036437246963,89.21415965950379
A20,April 20,Southcentral,Rainfed,990004,VSS,Very Short Season,growing,Planting to maturity,tmax_ge38,Tmax ≥ 38°C,507,19266,11597,60.19412436416484,2.4892556835876674,4.177722412540227,1.5273019827675698,60.19412436416485
A20,April 20,Southcentral,Rainfed,990004,VSS,Very Short Season,growing,Planting to maturity,tmin_le0,Tmin ≤ 0°C,507,19266,2377,12.33779715561092,0.20263676943838885,,,12.337797155610922
A20,April 20,Southcentral,Rainfed,990004,VSS,Very Short Season,reproductive,Anthesis to maturity,tmax_ge30,Tmax ≥ 30°C,507,19225,19225,100.0,22.981806627555613,91.23060285448949,,100.0
A20,April 20,Southcentral,Rainfed,990004,VSS,Very Short Season,reproductive,Anthesis to maturity,tmax_ge35,Tmax ≥ 35°C,507,19225,17036,88.61360582008355,7.516112967529971,17.582138818980923,3.731523956220313,88.61378413524058
A20,April 20,Southcentral,Rainfed,990004,VSS,Very Short Season,reproductive,Anthesis to maturity,tmax_ge38,Tmax ≥ 38°C,507,19225,11199,58.23436329509204,2.3126120514784483,4.002225037245281,1.5004923952292373,58.25227568270481
A20,April 20,Southcentral,Rainfed,990004,VSS,Very Short Season,reproductive,Anthesis to maturity,tmin_le0,Tmin ≤ 0°C,507,19225,0,0.0,0.0,,,0.0
A20,April 20,Southcentral,Rainfed,990004,VSS,Very Short Season,vegetative,Emergence to pre-anthesis,tmax_ge30,Tmax ≥ 30°C,507,19225,17250,89.7299822401037,4.903151048900037,12.773992974600263,,89.72691807542263
A20,April 20,Southcentral,Rainfed,990004,VSS,Very Short Season,vegetative,Emergence to pre-anthesis,tmax_ge35,Tmax ≥ 35°C,507,19225,5727,29.772235642680986,0.743727221460015,1.268267582437623,0.5209583610393327,29.789336801040314
A20,April 20,Southcentral,Rainfed,990004,VSS,Very Short Season,vegetative,Emergence to pre-anthesis,tmax_ge38,Tmax ≥ 38°C,507,19225,1378,7.167086114454535,0.1411883699333092,0.1555989966921141,0.11130517000962345,7.167750325097529
A20,April 20,Southcentral,Rainfed,990004,VSS,Very Short Season,vegetative,Emergence to pre-anthesis,tmin_le0,Tmin ≤ 0°C,507,19225,217,1.126476834978859,0.011264768349788594,,,1.1287386215864759
A20,April 20,Southeast,Irrigated,990001,LS,Long Season,establishment,Planting to emergence,tmax_ge30,Tmax ≥ 30°C,538,20444,2018,9.870866757973,0.19678145177069067,0.3097339072588535,,9.870866757973
A20,April 20,Southeast,Irrigated,990001,LS,Long Season,establishment,Planting to emergence,tmax_ge35,Tmax ≥ 35°C,538,20444,78,0.3815300332615926,0.003815300332615926,0.004226178829974559,0.003815300332615926,0.3815300332615926
A20,April 20,Southeast,Irrigated,990001,LS,Long Season,establishment,Planting to emergence,tmax_ge38,Tmax ≥ 38°C,538,20444,0,0.0,0.0,0.0,0.0,0.0
A20,April 20,Southeast,Irrigated,990001,LS,Long Season,establishment,Planting to emergence,tmin_le0,Tmin ≤ 0°C,538,20444,1918,9.381725689688905,0.1301604382703972,,,9.381725689688906
A20,April 20,Southeast,Irrigated,990001,LS,Long Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge30,Tmax ≥ 30°C,538,20444,20370,99.63803560946977,10.885492075914692,40.67581197417335,,99.63803560946977
A20,April 20,Southeast,Irrigated,990001,LS,Long Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge35,Tmax ≥ 35°C,538,20444,11957,58.486597534729015,3.2910389356290355,7.733946390138916,2.467178634318137,58.486597534729015
A20,April 20,Southeast,Irrigated,990001,LS,Long Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmax_ge38,Tmax ≥ 38°C,538,20444,6105,29.862062218743883,1.0864801408726277,1.5591469379769125,0.804490315006848,29.862062218743887
A20,April 20,Southeast,Irrigated,990001,LS,Long Season,flowering15,Flowering/silking proxy (ADAT ±7 d),tmin_le0,Tmin ≤ 0°C,538,20444,0,0.0,0.0,,,0.0
A20,April 20,Southeast,Irrigated,990001,LS,Long Season,growing,Planting to maturity,tmax_ge30,Tmax ≥ 30°C,538,20444,20444,100.0,56.42061240461749,206.26405302289177,,100.0
A20,April 20,Southeast,Irrigated,990001,LS,Long Season,growing,Planting to maturity,tmax_ge35,Tmax ≥ 35°C,538,20444,18047,88.27528859323029,16.334425748385833,41.186739385638816,6.265261201330464,88.27528859323029
A20,April 20,Southeast,Irrigated,990001,LS,Long Season,growing,Planting to maturity,tmax_ge38,Tmax ≥ 38°C,538,20444,11591,56.69634122480924,6.010907845822736,9.825733711602426,2.5187830170221095,56.69634122480924
A20,April 20,Southeast,Irrigated,990001,LS,Long Season,growing,Planting to maturity,tmin_le0,Tmin ≤ 0°C,538,20444,1918,9.381725689688905,0.1301604382703972,,,9.381725689688906
A20,April 20,Southeast,Irrigated,990001,LS,Long Season,reproductive,Anthesis to maturity,tmax_ge30,Tmax ≥ 30°C,538,20444,20444,100.0,36.83271375464684,156.87895715124242,,100.0
A20,April 20,Southeast,Irrigated,990001,LS,Long Season,reproductive,Anthesis to maturity,tmax_ge35,Tmax ≥ 35°C,538,20444,17840,87.26276658188222,13.398014087262766,35.88237135589904,6.004059870866758,87.26276658188222
A20,April 20,Southeast,Irrigated,990001,LS,Long Season,reproductive,Anthesis to maturity,tmax_ge38,Tmax ≥ 38°C,538,20444,11325,55.39522598317355,5.405693602034827,9.108427900606536,2.4736352964194874,55.395225983173546
A20,April 20,Southeast,Irrigated,990001,LS,Long Season,reproductive,Anthesis to maturity,tmin_le0,Tmin ≤ 0°C,538,20444,0,0.0,0.0,,,0.0
A20,April 20,Southeast,Irrigated,990001,LS,Long Season,vegetative,Emergence to pre-anthesis,tmax_ge30,Tmax ≥ 30°C,538,20444,20441,99.98532576795148,19.43235179025631,49.14255527294072,,99.98532576795148
A20,April 20,Southeast,Irrigated,990001,LS,Long Season,vegetative,Emergence to pre-anthesis,tmax_ge35,Tmax ≥ 35°C,538,20444,10208,49.93152025044023,2.932596360790452,5.300141850909803,1.9644394443357467,49.93152025044023
A20,April 20,Southeast,Irrigated,990001,LS,Long Season,vegetative,Emergence to pre-anthesis,tmax_ge38,Tmax ≥ 38°C,538,20444,3580,17.511250244570533,0.6052142437879084,0.7173058109958912,0.4707982782234396,17.511250244570533
